family,ligand_id,x,y,z,cluster,kept
LumpedHydrophobe,Z5020307856,2.812,0.051,0.246,0,1
LumpedHydrophobe,Z5020307856,-0.869,-2.145,0.114,1,1
LumpedHydrophobe,OSSM_283194,2.937,0.628,0.366,0,1
LumpedHydrophobe,OSSM_283194,-1.195,-1.084,0.549,1,1
LumpedHydrophobe,OSSM_283194,-1.089,-0.085,0.583,1,1
LumpedHydrophobe,STL328950,-3.391,-0.443,2.618,1,1
LumpedHydrophobe,STL328950,2.978,0.218,0.678,0,1
LumpedHydrophobe,Z2998091999,2.971,1.023,0.993,0,1
LumpedHydrophobe,Z2998091999,-0.46,-0.869,-0.814,1,1
LumpedHydrophobe,Z5020307317,3.102,0.039,0.057,0,1
LumpedHydrophobe,Z5020307317,-0.673,-2.0,-0.024,1,1
LumpedHydrophobe,Z5020308071,2.948,0.632,0.373,0,1
LumpedHydrophobe,Z5020308071,-1.309,0.625,0.932,1,1
LumpedHydrophobe,Z5020308071,-3.138,-0.081,1.928,1,1
LumpedHydrophobe,Z5020308101,-1.298,0.635,0.962,1,1
LumpedHydrophobe,Z5020308101,2.948,0.632,0.372,0,1
LumpedHydrophobe,Z5020308101,-3.123,-0.098,1.939,1,1
LumpedHydrophobe,Z56899138,-1.665,-0.899,0.196,1,1
LumpedHydrophobe,Z56899138,2.795,1.078,0.243,0,1
LumpedHydrophobe,OSSL_301336,2.849,0.888,0.325,0,1
LumpedHydrophobe,OSSL_301336,-1.425,-1.458,0.534,1,1
LumpedHydrophobe,STL564635,3.04,0.528,0.342,0,1
LumpedHydrophobe,Z5020307425,-1.322,0.525,0.868,1,1
LumpedHydrophobe,Z5020307425,2.945,0.631,0.371,0,1
LumpedHydrophobe,R035-0073,-1.691,-0.875,0.209,1,1
LumpedHydrophobe,R035-0073,2.79,1.05,0.241,0,1
LumpedHydrophobe,Z5020304953,0.707,0.073,-0.415,1,1
LumpedHydrophobe,Z5020304953,2.947,0.631,0.372,0,1
LumpedHydrophobe,Z5020304953,-3.349,-0.009,0.161,1,1
LumpedHydrophobe,STK803083,-1.65,-1.434,0.161,1,1
LumpedHydrophobe,STK803083,2.98,0.736,0.071,0,1
LumpedHydrophobe,STK025759,2.946,0.632,0.373,0,1
LumpedHydrophobe,STK025759,-0.904,-0.025,-0.166,1,1
LumpedHydrophobe,0417-1650,2.945,0.631,0.373,0,1
LumpedHydrophobe,0417-1650,-1.404,1.02,0.508,1,1
LumpedHydrophobe,0417-1650,-1.304,-0.119,1.041,1,1
LumpedHydrophobe,0417-1650,-1.145,0.919,1.733,1,1
LumpedHydrophobe,0417-1650,-2.297,0.617,1.303,1,1
LumpedHydrophobe,OSSL_302895,2.945,0.631,0.373,0,1
LumpedHydrophobe,OSSL_302895,-1.404,1.02,0.508,1,1
LumpedHydrophobe,OSSL_302895,-1.304,-0.119,1.041,1,1
LumpedHydrophobe,OSSL_302895,-1.145,0.919,1.733,1,1
LumpedHydrophobe,OSSL_302895,-2.297,0.617,1.303,1,1
LumpedHydrophobe,OSSL_331145,3.187,0.508,0.863,0,1
LumpedHydrophobe,OSSL_331145,-1.44,-1.628,0.784,1,1
LumpedHydrophobe,00CS-0026,2.946,0.632,0.373,0,1
LumpedHydrophobe,00CS-0026,-0.904,-0.025,-0.166,1,1
LumpedHydrophobe,Z8849623088,-1.247,-0.552,1.053,1,1
LumpedHydrophobe,Z8849623088,2.946,0.168,0.466,0,1
LumpedHydrophobe,0099-0217,3.187,0.508,0.863,0,1
LumpedHydrophobe,0099-0217,-1.44,-1.628,0.784,1,1
LumpedHydrophobe,OSSK_329587,2.946,0.632,0.373,0,1
LumpedHydrophobe,OSSK_329587,-0.904,-0.025,-0.166,1,1
LumpedHydrophobe,STK801744,3.187,0.508,0.863,0,1
LumpedHydrophobe,STK801744,-1.44,-1.628,0.784,1,1
LumpedHydrophobe,Z56903635,-1.663,-0.854,0.212,1,1
LumpedHydrophobe,Z56903635,2.768,1.068,0.268,0,1
LumpedHydrophobe,Z5020304860,0.948,-0.624,-0.78,1,1
LumpedHydrophobe,Z5020304860,3.037,0.146,0.218,0,1
LumpedHydrophobe,Z2180011391,2.938,0.628,0.366,0,1
LumpedHydrophobe,Z2180011391,-1.336,0.506,0.892,1,1
LumpedHydrophobe,Z2180011391,-3.385,-0.794,1.238,1,1
LumpedHydrophobe,STK801619,2.421,0.378,0.321,0,1
LumpedHydrophobe,STK801619,-4.104,-0.503,0.828,1,1
LumpedHydrophobe,OSSK_098099,2.421,0.378,0.321,0,1
LumpedHydrophobe,OSSK_098099,-4.104,-0.503,0.828,1,1
LumpedHydrophobe,Z5020307501,2.708,0.435,0.219,0,1
LumpedHydrophobe,Z5020307501,-0.853,-1.954,0.11,1,1
LumpedHydrophobe,Z1824566795,-3.828,-0.51,1.03,1,1
LumpedHydrophobe,Z1824566795,2.685,0.471,0.352,0,1
LumpedHydrophobe,Z9101486005,2.709,1.228,0.622,0,1
LumpedHydrophobe,Z9101486005,-0.588,-1.48,0.132,1,1
LumpedHydrophobe,Z9101486005,-2.272,-1.342,-2.325,1,1
LumpedHydrophobe,Z5020305635,0.551,-0.507,0.613,1,1
LumpedHydrophobe,Z5020305635,2.619,0.677,0.092,0,1
LumpedHydrophobe,Z5020305635,-3.556,-0.667,0.613,1,1
LumpedHydrophobe,Z4224787393,3.21,0.767,0.331,0,1
LumpedHydrophobe,Z5020306225,0.986,-0.641,-0.865,1,1
LumpedHydrophobe,Z5020306225,3.064,0.093,0.182,0,1
LumpedHydrophobe,Z56857923,-2.296,0.614,1.302,1,1
LumpedHydrophobe,Z56857923,-1.146,0.907,1.737,1,1
LumpedHydrophobe,Z56857923,-1.305,-0.12,1.034,1,1
LumpedHydrophobe,Z56857923,-1.399,1.024,0.512,1,1
LumpedHydrophobe,Z56857923,2.945,0.631,0.373,0,1
LumpedHydrophobe,Z1513879239,2.948,0.631,0.372,0,1
LumpedHydrophobe,Z1513879239,0.665,0.06,-0.428,1,1
LumpedHydrophobe,Z1513879239,-1.656,-0.52,-1.24,1,1
LumpedHydrophobe,OSSM_006002,2.967,1.03,0.276,0,1
LumpedHydrophobe,OSSM_006002,-1.538,-1.29,0.276,1,1
LumpedHydrophobe,Z5020304780,1.005,1.106,1.768,0,1
LumpedHydrophobe,Z5020304780,2.947,0.631,0.372,0,1
LumpedHydrophobe,Z5020304780,-3.052,1.069,2.33,1,1
LumpedHydrophobe,STK546411,2.967,1.03,0.276,0,1
LumpedHydrophobe,STK546411,-1.538,-1.29,0.276,1,1
